source_file,intervention_name,intervention_category,n_total,n_success,success_rate_percent,followup_weeks,is_refractory,is_rct,dose_intensity,combo_therapy,oracle_vibe_score,outcome_type,prior_treatment,fistula_complexity,study_year,confidence_score,effective,stringency_score,stringency_x_vibe,stringency_x_refractory,adjusted_vibe,is_refractory_cohort,previous_biologic_failure,stringency_rating,dropout_rate,concomitant_meds_allowed,blinding,has_placebo_arm,analysis_type,primary_endpoint_type,extraction_confidence,exclusion_reason,sample_size,success_percentage,is_valid_trial,num_healed,data_source,success_class,blinding_Double-Blind,blinding_Open-Label,blinding_Single-Blind,blinding_Unknown,cat_Antibiotic,cat_Biologic,cat_Combination,cat_Other,cat_Small_Molecule,cat_Stem_Cell,cat_Surgical,intervention_category_Antibiotic,intervention_category_Biologic,intervention_category_Combination,intervention_category_Other,intervention_category_Small_Molecule,intervention_category_Stem_Cell,intervention_category_Surgical,blinding_Double-Blind.1,blinding_Open-Label.1,blinding_Single-Blind.1,blinding_Unknown.1,analysis_type_ITT,analysis_type_Modified-ITT,analysis_type_Per-Protocol,analysis_type_Unknown,primary_endpoint_type_Clinical,primary_endpoint_type_Combined,primary_endpoint_type_Endoscopic,primary_endpoint_type_Radiological,primary_endpoint_type_Unknown,study_group,sample_weight,is_small_cohort
Hsieh_2019_Epidemiology_and_outcomes_of_anal_abscess_in_patie_PMC6438129.pdf,Surgical treatment vs. Antibiotic treatment,Combination,43.0,27.0,62.7,52.0,0.0,0.0,Unknown,1.0,50.0,Clinical,unknown,Mixed,2019.0,85.0,1.0,0.5,0.25,0.0,50.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,43.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,5f8d3dc91d5f,0.5,0
Chappe_2023_Preoperative_Predictors_of_Neoplasia_in_Patients_U_PMC10093720.pdf,Small Bowel Resection,Surgical,200.0,50.0,25.0,0.0,0.0,0.0,Unknown,0.0,60.0,Clinical,unknown,Unknown,2023.0,80.0,0.0,0.5,0.3,0.0,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,200.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,1e8e76044956,0.5,0
Pérez-Valdez_2025_Sequential_Surgical_Management_of_a_Recurrent_Comp_PMC12356987.pdf,Sequential Surgical Management,Surgical,1.0,1.0,100.0,0.0,1.0,0.0,Unknown,1.0,70.0,Fistula_Closure,bio_naive,Complex,2025.0,85.0,1.0,0.6,0.42,0.6,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,27df99ec03cf,0.5,1
Krugliak_2025_Curcumin-QingDai_Combination_as_Treatment_for_Croh_PMC12158414.pdf,Curcumin-QingDai Combination (CurQD),Combination,1.0,1.0,100.0,26.0,0.0,0.0,Standard,1.0,70.0,Clinical,bio_experienced,Complex,2025.0,90.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,61480fba8fe0,0.5,1
Gorrepati_2020_Abdominal_Pain_and_Anxious_or_Depressed_State_Are__PMC7329212.pdf,Not specified,Other,303.0,96.0,31.7,0.0,0.0,0.0,Unknown,0.0,50.0,Clinical,unknown,Unknown,2020.0,70.0,0.0,0.5,0.25,0.0,50.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,303.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1f531e10f092,0.5,0
Korsun_2019_Gracilis_muscle_transposition_for_treatment_of_rec_PMC6656797.pdf,Gracilis muscle transposition (GMT),Surgical,32.0,23.0,71.875,0.0,1.0,0.0,Unknown,0.0,70.0,Fistula_Closure,mixed,Complex,2019.0,95.0,1.0,0.6,0.42,0.6,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,32.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,a977ee663195,0.5,1
Carvalho_2025_Efficacy_and_safety_of_office-based_procedures_for_PMC12062045.pdf,Office-based procedures for hemorrhoidal disease,Other,129.0,113.0,88.0,240.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2025.0,90.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,129.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,bd4e4abc3dbb,0.5,0
"Turse_2018_Stem_cells_for_luminal,_fistulizing,_and_perianal__PMC6267708.pdf",Stem cell therapy,Stem_Cell,12.0,11.0,91.67,78.0,1.0,0.0,Unknown,0.0,70.0,Clinical,anti_tnf_failure,Unknown,2005.0,80.0,1.0,0.5,0.35,0.5,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,12.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,91e21e291fe5,0.5,1
Brar_2020_Does_antibiotic_therapy_prevent_fistula_in-ano_aft_PMC7458676.pdf,Oral metronidazole and ciprofloxacin,Antibiotic,299.0,155.0,51.84,12.0,0.0,1.0,Standard,1.0,70.0,Fistula_Closure,unknown,Simple,2017.0,90.0,0.0,1.0,0.7,0.0,63.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,299.0,,,,legacy,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,8e97e02c3b17,0.5,0
Arjafallah_2025_Less_combination_therapy_and_more_fistulotomy_in_p_PMC12420708.pdf,fistulotomy,Surgical,536.0,180.0,60.0,52.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,mixed,Complex,2025.0,85.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,536.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,6e6cd2636706,0.5,0
Kang_2022_Initial_Abdominal_CT_and_Laboratory_Findings_Prior_PMC9226833.pdf,Initial abdominal CT and laboratory findings,Other,107.0,50.0,46.73,0.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2022.0,80.0,0.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,107.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,e6df800cec1c,0.5,0
Feng_2023_The_feasibility_of_small-caliber_veins_for_autogen_PMC9909423.pdf,Autogenous arteriovenous fistula (AVF) creation,Surgical,125.0,106.0,84.8,0.0,0.0,0.0,Standard,0.0,70.0,Clinical,unknown,Mixed,2023.0,85.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,125.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,ec6aae2fafe9,0.5,0
Romaniszyn_2019_Are_two_better_than_one_VALIFT_video-assisted_liga_PMC6511352.pdf,VALIFT,Surgical,16.0,12.0,75.0,0.0,0.0,0.0,Unknown,1.0,70.0,Fistula_Closure,unknown,Complex,2019.0,80.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,16.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0c6e4ae97a37,0.5,1
Laurain_2023_French_multicentre_prospective_evaluation_of_radio_PMC10485119.pdf,Radiofrequency ablation (RFA),Surgical,129.0,122.0,94.57,52.0,0.0,0.0,Standard,0.0,80.0,Clinical,unknown,Unknown,2023.0,90.0,1.0,0.5,0.4,0.0,80.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,129.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,e62a3d8ae787,0.5,0
Yang_2023_Comparative_effectiveness_of_ustekinumab_vs._vedol_PMC10711459.pdf,ustekinumab vs. vedolizumab,Biologic,536.0,386.0,72.01,52.0,0.0,0.0,Unknown,0.0,80.0,Clinical,mixed,Unknown,2023.0,95.0,1.0,0.5,0.4,0.0,80.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,536.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,425c11fc6165,0.5,0
Duda_2025_Effectiveness_of_Laser-Based_Fistula_Therapies_wit_PMC12426143.pdf,Fistula Laser Closure (FiLaC®),Surgical,1503.0,863.0,57.46,52.0,0.0,0.0,Standard,0.0,70.0,Fistula_Closure,unknown,Complex,2025.0,85.0,0.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1503.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,d65f3fc1a816,0.5392390567801266,0
Sciaudone_2010_Treatment_of_complex_perianal_fistulas_in_Crohn_di_PMC2947112.pdf,"infliximab, surgery or combined approach",Combination,35.0,14.0,40.0,80.0,0.0,0.0,Standard,1.0,70.0,Fistula_Closure,unknown,Complex,2009.0,90.0,0.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,35.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,ba1a032cf75c,0.5,0
Şahin_2024_Comparison_of_Pudendal_Nerve_Block_and_Spinal_Anes_PMC11509845.pdf,Pudendal Nerve Block,Surgical,590.0,435.0,73.73,0.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2024.0,80.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,590.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,caa434413bcd,0.5,0
Zhu_2025_Endoscopic_purse-string_suture_technique_for_posto_PMC12495736.pdf,Endoscopic purse-string suturing,Surgical,41.0,26.0,63.4,52.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Mixed,2025.0,85.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,41.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,ecc2b049225b,0.5,0
Badiani_2020_A_Fall_Worth_It_Cutaneous_Metastatic_Deposit_of_a__PMC7511083.pdf,Neoadjuvant chemoradiotherapy followed by laparoscopic abdominoperineal and extended fistula tract resection,Combination,1.0,1.0,100.0,10.0,0.0,0.0,Standard,1.0,70.0,Clinical,unknown,Complex,2020.0,90.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,eef9c0a14e08,0.5,1
van_2025_Evaluation_of_an_Exercise_Program_in_Patients_with_PMC12185654.pdf,Personalized Exercise Program,Other,32.0,24.0,75.0,16.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2025.0,85.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,32.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,d5e702321592,0.5,1
Zarin_2015_VAAFT_Video_Assisted_Anal_Fistula_Treatment;_Bring_PMC4641289.pdf,Video Assisted Anal Fistula Treatment (VAAFT),Surgical,40.0,20.0,50.0,6.0,0.0,0.0,Standard,0.0,80.0,Fistula_Closure,unknown,Mixed,2015.0,90.0,0.0,0.6,0.48,0.0,78.4,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,40.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,eea199451aed,0.5,0
Mitra_2015_Complicated_Perianal_Sepsis._PMC4775593.pdf,Surgical Management,Surgical,7.0,7.0,100.0,0.0,0.0,0.0,Unknown,0.0,70.0,Clinical,mixed,Complex,2015.0,85.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,7.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,dd690e79833b,0.5,1
Yagnik_2022_Non-Locatable_Internal_Opening_in_Anal_Fistula_Ass_PMC9525211.pdf,Garg protocol,Surgical,182.0,155.0,85.16,1924.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Complex,2022.0,90.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,182.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,34d9f01f96df,0.5,0
Sert_2020_Pilonidal_sinus_of_the_perianal_region_Difficult_t_PMC7298328.pdf,Surgical exploration with phenol application,Surgical,1.0,1.0,100.0,4.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2020.0,80.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,ddf7c1567fc7,0.5,1
Khalafi_2023_Perianal_Mucinous_Adenocarcinoma_Found_Incidentall_PMC10696282.pdf,Abdominoperineal resection with vertical rectus abdominis myocutaneous flap,Surgical,1.0,1.0,100.0,2.0,0.0,0.0,Unknown,1.0,70.0,Clinical,unknown,Complex,2023.0,90.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,6f24143394b2,0.5,1
Dalili_2023_Autologous_Platelet-Rich_Plasma_Injection_and_Plat_PMC10200087.pdf,Autologous Platelet-Rich Plasma Injection and Platelet-Rich Fibrin Glue Insertion,Combination,1.0,1.0,100.0,48.0,0.0,0.0,Unknown,1.0,80.0,Fistula_Closure,unknown,Complex,2023.0,90.0,1.0,0.6,0.48,0.0,78.4,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,360be6c20be9,0.5,1
Jiménez-Romero_2025_Comparison_of_three_reconstruction_techniques_perf_PMC12188594.pdf,External duct stent,Surgical,244.0,129.0,52.87,52.0,0.0,0.0,Standard,0.0,70.0,Fistula_Closure,unknown,Complex,2025.0,90.0,0.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,244.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,6b8605184fc2,0.5,0
Kazemeini_2014_The_effect_of_local_injections_of_bupivacaine_plus_PMC4269080.pdf,Bupivacaine plus Ketamine,Combination,60.0,0.0,0.0,1.0,0.0,1.0,Standard,1.0,70.0,Clinical,unknown,Simple,2014.0,85.0,0.0,1.0,0.7,0.0,63.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,60.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,b018aa766adf,0.5,0
Hong_2025_Enteroscopic_Balloon_Dilation_in_Small_Bowel_Stric_PMC12269731.pdf,Enteroscopic Balloon Dilation,Other,150.0,119.0,79.33,2204.8,0.0,0.0,Unknown,0.0,70.0,Clinical,mixed,Unknown,2025.0,90.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,150.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,d09a46fd3110,0.5,0
Isa_2024_Analysis_and_prediction_of_nutritional_outcome_of__PMC11040799.pdf,Nutritional Counseling,Other,165.0,130.0,78.8,655.0,0.0,0.0,Unknown,0.0,50.0,Clinical,unknown,Unknown,2024.0,75.0,1.0,0.5,0.25,0.0,50.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,165.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,4cbbeb6adbc0,0.5,0
Tabari_2022_Clinical_characteristics_and_MRI-based_phenotypes__PMC9731150.pdf,MRI-based phenotyping,Other,60.0,36.0,60.0,0.0,0.0,0.0,Unknown,0.0,70.0,Radiological,unknown,Complex,2022.0,80.0,1.0,0.8,0.56,0.0,65.8,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,60.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,471ad8cc1364,0.5,0
Dellas_2013_Phase_II_trial_of_preoperative_radiochemotherapy_w_PMC3679876.pdf,"Bevacizumab, Capecitabine, Oxaliplatin",Combination,70.0,12.0,17.4,0.0,0.0,0.0,Standard,1.0,60.0,Clinical,unknown,Unknown,2013.0,80.0,0.0,0.5,0.3,0.0,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,70.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,e2a5c0fd0e04,0.5,0
Chen_2022_Treatment_of_anal_fistula_using_a_decellularized_p_PMC9302366.pdf,VIDASIS anal fistula plug,Biologic,186.0,171.0,92.0,26.0,0.0,1.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Unknown,2022.0,90.0,1.0,1.0,0.7,0.0,63.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,186.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,34ae41b7feec,0.5,0
Kim_2010_Infantile_vulvar_abscess_with_a_normal_anus_a_susp_PMC2908879.pdf,Fistulotomy and curettage,Surgical,5.0,5.0,100.0,152.0,0.0,0.0,Unknown,0.0,80.0,Fistula_Closure,unknown,Simple,2010.0,90.0,1.0,0.6,0.48,0.0,78.4,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,5.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,5b6eb8e2adb1,0.5,1
Ebach_2024_High_Body_Mass_Index_and_Response_to_Anti-Tumor_Ne_PMC11150092.pdf,Anti-TNF Therapy,Biologic,224.0,0.0,40.0,0.0,0.0,1.0,Standard,1.0,50.0,Clinical,unknown,Unknown,2024.0,75.0,0.0,1.0,0.5,0.0,45.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,224.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,e5c465f6138f,0.5,0
Ge_2015_Integrin_antagonists_are_effective_and_safe_for_Cr_PMC4402324.pdf,Integrin antagonists,Biologic,1340.0,0.0,0.0,12.0,0.0,1.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2015.0,80.0,0.0,1.0,0.7,0.0,63.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1340.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,accb76b08f98,0.5307838202207023,0
Narasimhulu_2015_Early_Diagnosis_of_a_Small_Adenocarcinoma_in_a_Rec_PMC4508951.pdf,Posterior Exenteration,Surgical,1.0,1.0,100.0,52.0,0.0,0.0,Unknown,0.0,60.0,Clinical,unknown,Complex,2015.0,90.0,1.0,0.5,0.3,0.0,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,3d1e9472ddff,0.5,1
Jeong_2017_Early_Experience_With_a_Partial_Stapled_Hemorrhoid_PMC5346778.pdf,Partial Stapled Hemorrhoidopexy (PSH),Surgical,58.0,58.0,100.0,0.0,0.0,0.0,Standard,0.0,70.0,Clinical,unknown,Unknown,2017.0,80.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,58.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,78cc6c1bdc0e,0.5,0
Wang_2023_Treatment_of_adult_congenital_anal_atresia_with_re_PMC10698408.pdf,Transfistula anorectoplasty,Surgical,1.0,1.0,100.0,26.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Complex,2023.0,90.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,15547174f27b,0.5,1
Wan_2021_5-Aminosalicylic_Acid_Prevents_Disease_Behavior_Pr_PMC8371663.pdf,5-Aminosalicylic Acid (5-ASA),Other,122.0,87.0,71.3,223.6,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2021.0,85.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,122.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,521c6464ddb9,0.5,0
Toyonaga_2017_Endoanal_Ultrasonography_of_Mucinous_Adenocarcinom_PMC6768671.pdf,Abdominoperineal resection with lymph node dissection,Surgical,3.0,2.0,66.67,312.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Complex,2017.0,90.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,3.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,4d06c698dbe6,0.5,1
